case_id,start_time,end_time,Activity,Activity_id,case_variant,processing_time,relative_start_time,relative_end_time,waiting_time
71,2020-01-12 10:33:00,2020-01-12 10:41:00, Amend Assessment,31535,-8454867448067293393,8.0,4051.0,4059.0,55.0
71,2020-01-12 15:52:00,2020-01-12 16:11:00, Finalize Assessment,18081,-8454867448067293393,19.0,4370.0,4389.0,311.0
71,2020-01-12 17:03:00,2020-01-12 17:15:00, Amend Assessment,31535,-8454867448067293393,12.0,4441.0,4453.0,52.0
71,2020-01-13 03:00:00,2020-01-13 03:15:00, Finalize Assessment,18081,-8454867448067293393,15.0,5038.0,5053.0,585.0
71,2020-01-15 17:14:00,2020-01-15 17:14:00, Approve Assessment,14038,-8454867448067293393,0.0,8772.0,8772.0,3719.0
71,2020-01-16 08:25:00,2020-01-16 14:03:00, Prepare Claim Settlement,31020,-8454867448067293393,338.0,9683.0,10021.0,911.0
71,2020-01-18 19:20:00,2020-01-18 19:21:00, Approve Claim Settlement,30076,-8454867448067293393,1.0,13218.0,13219.0,3197.0
71,2020-01-21 11:54:00,2020-01-21 11:54:00, Execute Claim Settlement,51195,-8454867448067293393,0.0,17092.0,17092.0,3873.0
714,2020-04-14 05:15:00,2020-04-14 05:52:00, Register Claim,48521,-4150520213904920007,37.0,0.0,37.0,0.0
714,2020-04-14 18:50:00,2020-04-14 18:57:00, Analyze Claim,16061,-4150520213904920007,7.0,815.0,822.0,778.0
714,2020-04-14 19:03:00,2020-04-14 19:05:00, Assess Claim,55607,-4150520213904920007,2.0,828.0,830.0,6.0
714,2020-04-17 01:39:00,2020-04-17 01:51:00, Finalize Assessment,18081,-4150520213904920007,12.0,4104.0,4116.0,3274.0
714,2020-04-19 04:22:00,2020-04-19 04:22:00, Approve Assessment,14038,-4150520213904920007,0.0,7147.0,7147.0,3031.0
714,2020-04-20 09:13:00,2020-04-20 13:42:00, Prepare Claim Settlement,31020,-4150520213904920007,269.0,8878.0,9147.0,1731.0
714,2020-04-24 07:33:00,2020-04-24 07:34:00, Approve Claim Settlement,30076,-4150520213904920007,1.0,14538.0,14539.0,5391.0
714,2020-04-25 01:58:00,2020-04-25 01:58:00, Execute Claim Settlement,51195,-4150520213904920007,0.0,15643.0,15643.0,1104.0
72,2020-01-09 21:01:00,2020-01-09 21:23:00, Register Claim,48521,4243216597509531223,22.0,0.0,22.0,0.0
72,2020-01-10 16:48:00,2020-01-10 16:53:00, Analyze Claim,16061,4243216597509531223,5.0,1187.0,1192.0,1165.0
72,2020-01-10 16:59:00,2020-01-10 17:02:00, Assess Claim,55607,4243216597509531223,3.0,1198.0,1201.0,6.0
72,2020-01-12 02:28:00,2020-01-12 02:37:00, Finalize Assessment,18081,4243216597509531223,9.0,3207.0,3216.0,2006.0
72,2020-01-12 03:16:00,2020-01-12 03:30:00, Amend Assessment,31535,4243216597509531223,14.0,3255.0,3269.0,39.0
72,2020-01-12 04:49:00,2020-01-12 05:23:00, Finalize Assessment,18081,4243216597509531223,34.0,3348.0,3382.0,79.0
72,2020-01-12 06:21:00,2020-01-12 06:32:00, Amend Assessment,31535,4243216597509531223,11.0,3440.0,3451.0,58.0
72,2020-01-12 10:26:00,2020-01-12 10:50:00, Finalize Assessment,18081,4243216597509531223,24.0,3685.0,3709.0,234.0
720,2020-04-14 16:34:00,2020-04-14 16:44:00, Register Claim,48521,-4150520213904920007,10.0,0.0,10.0,0.0
720,2020-04-15 07:33:00,2020-04-15 07:39:00, Analyze Claim,16061,-4150520213904920007,6.0,899.0,905.0,889.0
720,2020-04-15 07:45:00,2020-04-15 07:47:00, Assess Claim,55607,-4150520213904920007,2.0,911.0,913.0,6.0
720,2020-04-17 03:04:00,2020-04-17 03:18:00, Finalize Assessment,18081,-4150520213904920007,14.0,3510.0,3524.0,2597.0
720,2020-04-18 00:53:00,2020-04-18 00:53:00, Approve Assessment,14038,-4150520213904920007,0.0,4819.0,4819.0,1295.0
720,2020-04-18 03:33:00,2020-04-18 13:05:00, Prepare Claim Settlement,31020,-4150520213904920007,572.0,4979.0,5551.0,160.0
720,2020-04-21 07:47:00,2020-04-21 07:48:00, Approve Claim Settlement,30076,-4150520213904920007,1.0,9553.0,9554.0,4002.0
720,2020-04-25 02:22:00,2020-04-25 02:22:00, Execute Claim Settlement,51195,-4150520213904920007,0.0,14988.0,14988.0,5434.0
725,2020-04-15 14:51:00,2020-04-15 15:19:00, Register Claim,48521,790337521760341813,28.0,0.0,28.0,0.0
725,2020-04-15 18:47:00,2020-04-15 18:53:00, Quick Assessment,41677,790337521760341813,6.0,236.0,242.0,208.0
725,2020-04-17 01:52:00,2020-04-17 02:19:00, Finalize Assessment,18081,790337521760341813,27.0,2101.0,2128.0,1859.0
725,2020-04-18 08:32:00,2020-04-18 08:32:00, Approve Assessment,14038,790337521760341813,0.0,3941.0,3941.0,1813.0
725,2020-04-19 03:41:00,2020-04-19 07:44:00, Prepare Claim Settlement,31020,790337521760341813,243.0,5090.0,5333.0,1149.0
725,2020-04-24 15:03:00,2020-04-24 15:04:00, Approve Claim Settlement,30076,790337521760341813,1.0,12972.0,12973.0,7639.0
725,2020-04-26 21:49:00,2020-04-26 21:49:00, Execute Claim Settlement,51195,790337521760341813,0.0,16258.0,16258.0,3285.0
73,2020-01-09 22:33:00,2020-01-09 22:46:00, Register Claim,48521,-4150520213904920007,13.0,0.0,13.0,0.0
73,2020-01-10 23:15:00,2020-01-10 23:24:00, Analyze Claim,16061,-4150520213904920007,9.0,1482.0,1491.0,1469.0
73,2020-01-10 23:27:00,2020-01-10 23:29:00, Assess Claim,55607,-4150520213904920007,2.0,1494.0,1496.0,3.0
73,2020-01-12 03:28:00,2020-01-12 03:41:00, Finalize Assessment,18081,-4150520213904920007,13.0,3175.0,3188.0,1679.0
73,2020-01-15 16:04:00,2020-01-15 16:04:00, Approve Assessment,14038,-4150520213904920007,0.0,8251.0,8251.0,5063.0
73,2020-01-16 03:24:00,2020-01-16 16:58:00, Prepare Claim Settlement,31020,-4150520213904920007,814.0,8931.0,9745.0,680.0
73,2020-01-19 16:23:00,2020-01-19 16:24:00, Approve Claim Settlement,30076,-4150520213904920007,1.0,14030.0,14031.0,4285.0
73,2020-01-20 08:17:00,2020-01-20 08:17:00, Execute Claim Settlement,51195,-4150520213904920007,0.0,14984.0,14984.0,953.0
730,2020-04-16 13:12:00,2020-04-16 14:00:00, Register Claim,48521,1331063371411158447,48.0,0.0,48.0,0.0
730,2020-04-17 04:55:00,2020-04-17 05:00:00, Analyze Claim,16061,1331063371411158447,5.0,943.0,948.0,895.0
730,2020-04-17 05:03:00,2020-04-17 05:04:00, Assess Claim,55607,1331063371411158447,1.0,951.0,952.0,3.0
730,2020-04-20 18:59:00,2020-04-20 19:18:00, Finalize Assessment,18081,1331063371411158447,19.0,6107.0,6126.0,5155.0
730,2020-04-20 20:04:00,2020-04-20 20:09:00, Amend Assessment,31535,1331063371411158447,5.0,6172.0,6177.0,46.0
730,2020-04-21 15:15:00,2020-04-21 15:35:00, Finalize Assessment,18081,1331063371411158447,20.0,7323.0,7343.0,1146.0
730,2020-04-22 05:16:00,2020-04-22 05:16:00, Approve Assessment,14038,1331063371411158447,0.0,8164.0,8164.0,821.0
730,2020-04-22 10:21:00,2020-04-22 20:32:00, Prepare Claim Settlement,31020,1331063371411158447,611.0,8469.0,9080.0,305.0
730,2020-04-25 07:07:00,2020-04-25 07:08:00, Approve Claim Settlement,30076,1331063371411158447,1.0,12595.0,12596.0,3515.0
730,2020-04-28 23:33:00,2020-04-28 23:33:00, Execute Claim Settlement,51195,1331063371411158447,0.0,17901.0,17901.0,5305.0
736,2020-04-17 08:28:00,2020-04-17 09:05:00, Register Claim,48521,1026770997902703327,37.0,0.0,37.0,0.0
736,2020-04-18 09:19:00,2020-04-18 09:26:00, Analyze Claim,16061,1026770997902703327,7.0,1491.0,1498.0,1454.0
736,2020-04-18 09:31:00,2020-04-18 09:33:00, Assess Claim,55607,1026770997902703327,2.0,1503.0,1505.0,5.0
736,2020-04-20 12:00:00,2020-04-20 12:17:00, Finalize Assessment,18081,1026770997902703327,17.0,4532.0,4549.0,3027.0
739,2020-04-17 11:26:00,2020-04-17 12:15:00, Register Claim,48521,2556940217944748854,49.0,0.0,49.0,0.0
739,2020-04-17 13:43:00,2020-04-17 13:54:00, Quick Assessment,41677,2556940217944748854,11.0,137.0,148.0,88.0
739,2020-04-19 21:06:00,2020-04-19 21:30:00, Finalize Assessment,18081,2556940217944748854,24.0,3460.0,3484.0,3312.0
739,2020-04-19 22:20:00,2020-04-19 22:33:00, Amend Assessment,31535,2556940217944748854,13.0,3534.0,3547.0,50.0
739,2020-04-21 16:28:00,2020-04-21 16:53:00, Finalize Assessment,18081,2556940217944748854,25.0,6062.0,6087.0,2515.0
739,2020-04-22 15:27:00,2020-04-22 15:27:00, Approve Assessment,14038,2556940217944748854,0.0,7441.0,7441.0,1354.0
739,2020-04-23 06:05:00,2020-04-23 10:34:00, Prepare Claim Settlement,31020,2556940217944748854,269.0,8319.0,8588.0,878.0
739,2020-04-25 21:56:00,2020-04-25 21:57:00, Approve Claim Settlement,30076,2556940217944748854,1.0,12150.0,12151.0,3562.0
739,2020-04-26 06:43:00,2020-04-26 16:05:00, Amend Claim Settlement,37223,2556940217944748854,562.0,12677.0,13239.0,526.0
739,2020-04-26 23:42:00,2020-04-26 23:43:00, Approve Claim Settlement,30076,2556940217944748854,1.0,13696.0,13697.0,457.0
739,2020-04-30 08:47:00,2020-04-30 08:47:00, Execute Claim Settlement,51195,2556940217944748854,0.0,18561.0,18561.0,4864.0
74,2020-01-09 23:00:00,2020-01-09 23:22:00, Register Claim,48521,-761356360344106082,22.0,0.0,22.0,0.0
74,2020-01-10 19:01:00,2020-01-10 19:07:00, Analyze Claim,16061,-761356360344106082,6.0,1201.0,1207.0,1179.0
74,2020-01-10 19:11:00,2020-01-10 19:14:00, Assess Claim,55607,-761356360344106082,3.0,1211.0,1214.0,4.0
74,2020-01-12 06:18:00,2020-01-12 06:47:00, Finalize Assessment,18081,-761356360344106082,29.0,3318.0000000000005,3347.0000000000005,2104.0000000000005
74,2020-01-12 07:32:00,2020-01-12 07:42:00, Amend Assessment,31535,-761356360344106082,10.0,3392.0000000000005,3402.0000000000005,45.0
74,2020-01-12 11:09:00,2020-01-12 11:23:00, Finalize Assessment,18081,-761356360344106082,14.0,3609.0000000000005,3623.0000000000005,207.0
74,2020-01-12 12:09:00,2020-01-12 12:19:00, Amend Assessment,31535,-761356360344106082,10.0,3669.0000000000005,3679.0000000000005,46.0
74,2020-01-14 13:53:00,2020-01-14 14:19:00, Finalize Assessment,18081,-761356360344106082,26.0,6653.0,6679.0,2973.9999999999995
74,2020-01-16 00:19:00,2020-01-16 00:19:00, Approve Assessment,14038,-761356360344106082,0.0,8719.0,8719.0,2040.0
74,2020-01-16 03:46:00,2020-01-16 11:25:00, Prepare Claim Settlement,31020,-761356360344106082,459.0,8926.0,9385.0,207.0
74,2020-01-20 08:01:00,2020-01-20 08:02:00, Approve Claim Settlement,30076,-761356360344106082,1.0,14941.0,14942.0,5556.0
74,2020-01-22 07:39:00,2020-01-22 07:39:00, Execute Claim Settlement,51195,-761356360344106082,0.0,17799.0,17799.0,2857.0
740,2020-04-17 16:59:00,2020-04-17 17:12:00, Register Claim,48521,6262482030788783190,13.0,0.0,13.0,0.0
740,2020-04-18 15:56:00,2020-04-18 16:02:00, Analyze Claim,16061,6262482030788783190,6.0,1377.0,1383.0,1364.0
744,2020-04-19 00:28:00,2020-04-19 01:12:00, Register Claim,48521,1026770997902703327,44.0,0.0,44.0,0.0
744,2020-04-19 22:47:00,2020-04-19 22:54:00, Analyze Claim,16061,1026770997902703327,7.0,1339.0,1346.0,1295.0
744,2020-04-19 22:59:00,2020-04-19 23:01:00, Assess Claim,55607,1026770997902703327,2.0,1351.0,1353.0,5.0
744,2020-05-01 11:58:00,2020-05-01 12:22:00, Finalize Assessment,18081,1026770997902703327,24.0,17970.000000000004,17994.000000000004,16617.000000000004
75,2020-01-10 03:12:00,2020-01-10 03:30:00, Register Claim,48521,790337521760341813,18.0,0.0,18.0,0.0
75,2020-01-10 04:57:00,2020-01-10 05:08:00, Quick Assessment,41677,790337521760341813,11.0,105.0,116.0,87.0
75,2020-01-11 23:41:00,2020-01-12 00:06:00, Finalize Assessment,18081,790337521760341813,25.0,2669.0,2694.0,2553.0
75,2020-01-14 13:59:00,2020-01-14 13:59:00, Approve Assessment,14038,790337521760341813,0.0,6407.0,6407.0,3713.0
75,2020-01-14 19:23:00,2020-01-15 06:38:00, Prepare Claim Settlement,31020,790337521760341813,675.0,6731.0,7406.0,324.0
75,2020-01-19 08:18:00,2020-01-19 08:19:00, Approve Claim Settlement,30076,790337521760341813,1.0,13266.0,13267.0,5860.0
75,2020-01-20 20:29:00,2020-01-20 20:29:00, Execute Claim Settlement,51195,790337521760341813,0.0,15437.0,15437.0,2170.0
751,2020-04-19 20:22:00,2020-04-19 20:41:00, Register Claim,48521,-8394059200801774618,19.0,0.0,19.0,0.0
751,2020-04-20 18:58:00,2020-04-20 19:02:00, Analyze Claim,16061,-8394059200801774618,4.0,1356.0,1360.0,1337.0
751,2020-04-20 19:06:00,2020-04-20 19:07:00, Assess Claim,55607,-8394059200801774618,1.0,1364.0,1365.0,4.0
751,2020-04-21 20:09:00,2020-04-21 20:25:00, Finalize Assessment,18081,-8394059200801774618,16.0,2867.0,2883.0,1502.0
751,2020-04-21 21:21:00,2020-04-21 21:29:00, Amend Assessment,31535,-8394059200801774618,8.0,2939.0,2947.0,56.0
751,2020-04-23 11:41:00,2020-04-23 12:10:00, Finalize Assessment,18081,-8394059200801774618,29.0,5239.0,5268.0,2292.0
753,2020-04-19 23:34:00,2020-04-19 23:50:00, Register Claim,48521,6262482030788783190,16.0,0.0,16.0,0.0
753,2020-04-20 14:28:00,2020-04-20 14:36:00, Analyze Claim,16061,6262482030788783190,8.0,894.0,902.0,878.0
754,2020-04-20 02:23:00,2020-04-20 02:33:00, Register Claim,48521,1026770997902703327,10.0,0.0,10.0,0.0
754,2020-04-20 19:04:00,2020-04-20 19:11:00, Analyze Claim,16061,1026770997902703327,7.0,1001.0000000000001,1008.0000000000001,991.0000000000001
754,2020-04-20 19:15:00,2020-04-20 19:18:00, Assess Claim,55607,1026770997902703327,3.0,1012.0000000000001,1015.0000000000001,4.0
754,2020-04-24 05:57:00,2020-04-24 06:21:00, Finalize Assessment,18081,1026770997902703327,24.0,5974.0,5998.0,4959.0
756,2020-04-20 06:03:00,2020-04-20 06:31:00, Register Claim,48521,6262482030788783190,28.0,0.0,28.0,0.0
756,2020-04-21 05:25:00,2020-04-21 05:34:00, Analyze Claim,16061,6262482030788783190,9.0,1402.0,1411.0,1374.0
76,2020-01-10 06:42:00,2020-01-10 07:23:00, Register Claim,48521,1331063371411158447,41.0,0.0,41.0,0.0
76,2020-01-11 02:05:00,2020-01-11 02:09:00, Analyze Claim,16061,1331063371411158447,4.0,1163.0,1167.0,1122.0
76,2020-01-11 02:17:00,2020-01-11 02:18:00, Assess Claim,55607,1331063371411158447,1.0,1175.0,1176.0,8.0
76,2020-01-12 04:23:00,2020-01-12 04:33:00, Finalize Assessment,18081,1331063371411158447,10.0,2741.0,2751.0,1565.0
76,2020-01-12 05:24:00,2020-01-12 05:30:00, Amend Assessment,31535,1331063371411158447,6.0,2802.0,2808.0,51.0
76,2020-01-12 06:47:00,2020-01-12 07:15:00, Finalize Assessment,18081,1331063371411158447,28.0,2885.0,2913.0,77.0
76,2020-01-15 09:17:00,2020-01-15 09:17:00, Approve Assessment,14038,1331063371411158447,0.0,7355.0,7355.0,4442.0
76,2020-01-15 18:05:00,2020-01-16 00:05:00, Prepare Claim Settlement,31020,1331063371411158447,360.0,7883.0,8243.0,528.0
76,2020-01-19 08:01:00,2020-01-19 08:02:00, Approve Claim Settlement,30076,1331063371411158447,1.0,13039.0,13040.0,4796.0
76,2020-01-22 07:20:00,2020-01-22 07:20:00, Execute Claim Settlement,51195,1331063371411158447,0.0,17318.0,17318.0,4278.0
77,2020-01-10 13:22:00,2020-01-10 13:52:00, Register Claim,48521,1405938533655813944,30.0,0.0,30.0,0.0
77,2020-01-10 22:04:00,2020-01-10 22:10:00, Quick Assessment,41677,1405938533655813944,6.0,522.0000000000001,528.0000000000001,492.0000000000001
77,2020-01-12 03:56:00,2020-01-12 04:23:00, Finalize Assessment,18081,1405938533655813944,27.0,2314.0,2341.0,1786.0
77,2020-01-12 05:13:00,2020-01-12 05:25:00, Amend Assessment,31535,1405938533655813944,12.0,2391.0,2403.0,50.0
77,2020-01-12 06:27:00,2020-01-12 06:47:00, Finalize Assessment,18081,1405938533655813944,20.0,2465.0,2485.0,62.0
77,2020-01-12 23:13:00,2020-01-12 23:13:00, Approve Assessment,14038,1405938533655813944,0.0,3471.0,3471.0,986.0
77,2020-01-14 08:32:00,2020-01-14 22:47:00, Prepare Claim Settlement,31020,1405938533655813944,855.0,5470.0,6325.0,1999.0
77,2020-01-19 05:54:00,2020-01-19 05:55:00, Approve Claim Settlement,30076,1405938533655813944,1.0,12512.0,12513.0,6187.0
77,2020-01-22 06:49:00,2020-01-22 06:49:00, Execute Claim Settlement,51195,1405938533655813944,0.0,16887.0,16887.0,4374.0
770,2020-04-22 20:27:00,2020-04-22 21:10:00, Register Claim,48521,1026770997902703327,43.0,0.0,43.0,0.0
770,2020-04-23 11:11:00,2020-04-23 11:18:00, Analyze Claim,16061,1026770997902703327,7.0,884.0,891.0,841.0
770,2020-04-23 11:26:00,2020-04-23 11:29:00, Assess Claim,55607,1026770997902703327,3.0,899.0,902.0,8.0
770,2020-04-27 03:53:00,2020-04-27 04:06:00, Finalize Assessment,18081,1026770997902703327,13.0,6206.0,6219.0,5304.0
789,2020-04-27 10:48:00,2020-04-27 11:28:00, Register Claim,48521,-4150520213904920007,40.0,0.0,40.0,0.0
789,2020-04-27 21:56:00,2020-04-27 22:02:00, Analyze Claim,16061,-4150520213904920007,6.0,668.0,674.0,628.0
789,2020-04-27 22:08:00,2020-04-27 22:11:00, Assess Claim,55607,-4150520213904920007,3.0,680.0,683.0,6.0
789,2020-04-29 00:16:00,2020-04-29 00:35:00, Finalize Assessment,18081,-4150520213904920007,19.0,2248.0,2267.0,1565.0
789,2020-04-29 19:14:00,2020-04-29 19:14:00, Approve Assessment,14038,-4150520213904920007,0.0,3386.0,3386.0,1119.0
789,2020-05-02 10:25:00,2020-05-02 14:31:00, Prepare Claim Settlement,31020,-4150520213904920007,246.0,7177.0,7423.0,3791.0
789,2020-05-06 16:48:00,2020-05-06 16:49:00, Approve Claim Settlement,30076,-4150520213904920007,1.0,13320.0,13321.0,5897.0
789,2020-05-08 20:17:00,2020-05-08 20:17:00, Execute Claim Settlement,51195,-4150520213904920007,0.0,16409.0,16409.0,3088.0
79,2020-01-10 14:10:00,2020-01-10 14:56:00, Register Claim,48521,-4150520213904920007,46.0,0.0,46.0,0.0
79,2020-01-11 07:32:00,2020-01-11 07:37:00, Analyze Claim,16061,-4150520213904920007,5.0,1042.0000000000002,1047.0000000000002,996.0000000000002
79,2020-01-11 07:41:00,2020-01-11 07:43:00, Assess Claim,55607,-4150520213904920007,2.0,1051.0000000000002,1053.0000000000002,4.0
79,2020-01-12 04:53:00,2020-01-12 05:10:00, Finalize Assessment,18081,-4150520213904920007,17.0,2323.0,2340.0,1269.9999999999998
79,2020-01-13 00:03:00,2020-01-13 00:03:00, Approve Assessment,14038,-4150520213904920007,0.0,3473.0,3473.0,1133.0
79,2020-01-13 03:15:00,2020-01-13 07:14:00, Prepare Claim Settlement,31020,-4150520213904920007,239.0,3665.0,3904.0,192.0
79,2020-01-17 04:02:00,2020-01-17 04:03:00, Approve Claim Settlement,30076,-4150520213904920007,1.0,9472.0,9473.0,5568.0
79,2020-01-19 11:15:00,2020-01-19 11:15:00, Execute Claim Settlement,51195,-4150520213904920007,0.0,12785.0,12785.0,3312.0
791,2020-04-27 15:18:00,2020-04-27 15:47:00, Register Claim,48521,790337521760341813,29.0,0.0,29.0,0.0
791,2020-04-27 20:53:00,2020-04-27 21:00:00, Quick Assessment,41677,790337521760341813,7.0,335.0,342.0,306.0
791,2020-04-29 05:01:00,2020-04-29 05:27:00, Finalize Assessment,18081,790337521760341813,26.0,2263.0,2289.0,1921.0
791,2020-05-01 10:10:00,2020-05-01 10:10:00, Approve Assessment,14038,790337521760341813,0.0,5452.0,5452.0,3163.0
791,2020-05-01 12:22:00,2020-05-01 18:26:00, Prepare Claim Settlement,31020,790337521760341813,364.0,5584.0,5948.0,132.0
791,2020-05-08 00:16:00,2020-05-08 00:17:00, Approve Claim Settlement,30076,790337521760341813,1.0,14938.0,14939.0,8990.0
791,2020-05-10 20:50:00,2020-05-10 20:50:00, Execute Claim Settlement,51195,790337521760341813,0.0,19052.0,19052.0,4113.0
8,2020-01-01 14:27:00,2020-01-01 15:17:00, Register Claim,48521,1405938533655813944,50.0,0.0,50.0,0.0
8,2020-01-01 18:00:00,2020-01-01 18:07:00, Quick Assessment,41677,1405938533655813944,7.0,213.0,220.0,163.0
8,2020-01-01 19:04:00,2020-01-01 19:27:00, Finalize Assessment,18081,1405938533655813944,23.0,277.0,300.0,57.0
8,2020-01-01 20:21:00,2020-01-01 20:34:00, Amend Assessment,31535,1405938533655813944,13.0,354.0,367.0,54.0
8,2020-01-01 21:35:00,2020-01-01 22:01:00, Finalize Assessment,18081,1405938533655813944,26.0,428.0,454.0,61.0
8,2020-01-02 22:14:00,2020-01-02 22:14:00, Approve Assessment,14038,1405938533655813944,0.0,1907.0,1907.0,1453.0
8,2020-01-03 00:40:00,2020-01-03 12:50:00, Prepare Claim Settlement,31020,1405938533655813944,730.0,2053.0,2783.0,146.0
8,2020-01-05 18:11:00,2020-01-05 18:12:00, Approve Claim Settlement,30076,1405938533655813944,1.0,5984.0,5985.0,3201.0
8,2020-01-07 01:19:00,2020-01-07 01:19:00, Execute Claim Settlement,51195,1405938533655813944,0.0,7852.0,7852.0,1867.0
809,2020-04-30 10:36:00,2020-04-30 11:25:00, Register Claim,48521,1331063371411158447,49.0,0.0,49.0,0.0
809,2020-05-01 09:34:00,2020-05-01 09:42:00, Analyze Claim,16061,1331063371411158447,8.0,1378.0,1386.0,1329.0
809,2020-05-01 09:47:00,2020-05-01 09:49:00, Assess Claim,55607,1331063371411158447,2.0,1391.0,1393.0,5.0
809,2020-05-02 04:33:00,2020-05-02 04:56:00, Finalize Assessment,18081,1331063371411158447,23.0,2517.0,2540.0,1124.0
809,2020-05-02 05:52:00,2020-05-02 05:59:00, Amend Assessment,31535,1331063371411158447,7.0,2596.0,2603.0,56.0
809,2020-05-02 19:25:00,2020-05-02 20:00:00, Finalize Assessment,18081,1331063371411158447,35.0,3409.0,3444.0,806.0
809,2020-05-04 05:37:00,2020-05-04 05:37:00, Approve Assessment,14038,1331063371411158447,0.0,5461.0,5461.0,2017.0
809,2020-05-04 17:36:00,2020-05-05 06:09:00, Prepare Claim Settlement,31020,1331063371411158447,753.0,6180.0,6933.0,719.0
809,2020-05-11 06:06:00,2020-05-11 06:07:00, Approve Claim Settlement,30076,1331063371411158447,1.0,15570.0,15571.0,8637.0
809,2020-05-12 12:27:00,2020-05-12 12:27:00, Execute Claim Settlement,51195,1331063371411158447,0.0,17391.0,17391.0,1820.0
81,2020-01-10 17:53:00,2020-01-10 18:12:00, Register Claim,48521,-1905677186997727226,19.0,0.0,19.0,0.0
81,2020-01-11 12:24:00,2020-01-11 12:29:00, Analyze Claim,16061,-1905677186997727226,5.0,1111.0,1116.0,1092.0
81,2020-01-11 12:35:00,2020-01-11 12:37:00, Assess Claim,55607,-1905677186997727226,2.0,1122.0,1124.0,6.0
81,2020-01-12 04:31:00,2020-01-12 04:55:00, Finalize Assessment,18081,-1905677186997727226,24.0,2078.0,2102.0,954.0
81,2020-01-12 05:51:00,2020-01-12 05:59:00, Amend Assessment,31535,-1905677186997727226,8.0,2158.0,2166.0,56.0
81,2020-01-12 07:18:00,2020-01-12 07:46:00, Finalize Assessment,18081,-1905677186997727226,28.0,2245.0,2273.0,79.0
81,2020-01-12 08:36:00,2020-01-12 08:43:00, Amend Assessment,31535,-1905677186997727226,7.0,2323.0,2330.0,50.0
81,2020-01-12 10:05:00,2020-01-12 10:26:00, Finalize Assessment,18081,-1905677186997727226,21.0,2412.0,2433.0,82.0
81,2020-01-12 11:16:00,2020-01-12 11:30:00, Amend Assessment,31535,-1905677186997727226,14.0,2483.0,2497.0,50.0
81,2020-01-12 14:09:00,2020-01-12 14:41:00, Finalize Assessment,18081,-1905677186997727226,32.0,2656.0,2688.0,159.0
81,2020-01-12 15:33:00,2020-01-12 15:47:00, Amend Assessment,31535,-1905677186997727226,14.0,2740.0,2754.0,52.0
81,2020-01-13 08:14:00,2020-01-13 08:53:00, Finalize Assessment,18081,-1905677186997727226,39.0,3741.0,3780.0,987.0
81,2020-01-14 14:51:00,2020-01-14 14:51:00, Approve Assessment,14038,-1905677186997727226,0.0,5578.0,5578.0,1798.0
81,2020-01-14 19:13:00,2020-01-15 02:29:00, Prepare Claim Settlement,31020,-1905677186997727226,436.0,5840.0,6276.0,262.0
81,2020-01-19 00:16:00,2020-01-19 00:17:00, Approve Claim Settlement,30076,-1905677186997727226,1.0,11903.0,11904.0,5627.0
81,2020-01-22 07:20:00,2020-01-22 07:20:00, Execute Claim Settlement,51195,-1905677186997727226,0.0,16647.0,16647.0,4743.0
812,2020-05-01 05:18:00,2020-05-01 06:06:00, Register Claim,48521,790337521760341813,48.0,0.0,48.0,0.0
812,2020-05-01 09:06:00,2020-05-01 09:15:00, Quick Assessment,41677,790337521760341813,9.0,228.0,237.0,180.0
812,2020-05-02 20:20:00,2020-05-02 20:44:00, Finalize Assessment,18081,790337521760341813,24.0,2342.0000000000005,2366.0000000000005,2105.0000000000005
812,2020-05-03 13:43:00,2020-05-03 13:43:00, Approve Assessment,14038,790337521760341813,0.0,3385.000000000001,3385.000000000001,1019.0000000000005
812,2020-05-03 17:57:00,2020-05-04 05:47:00, Prepare Claim Settlement,31020,790337521760341813,710.0,3639.000000000001,4349.000000000001,254.0
812,2020-05-10 02:41:00,2020-05-10 02:42:00, Approve Claim Settlement,30076,790337521760341813,1.0,12803.0,12804.0,8454.0
812,2020-05-12 08:08:00,2020-05-12 08:08:00, Execute Claim Settlement,51195,790337521760341813,0.0,16010.0,16010.0,3206.0
819,2020-05-01 20:52:00,2020-05-01 21:43:00, Register Claim,48521,790337521760341813,51.0,0.0,51.0,0.0
819,2020-05-01 22:03:00,2020-05-01 22:14:00, Quick Assessment,41677,790337521760341813,11.0,71.0,82.0,20.0
819,2020-05-02 23:51:00,2020-05-03 00:24:00, Finalize Assessment,18081,790337521760341813,33.0,1619.0,1652.0,1537.0
819,2020-05-05 16:16:00,2020-05-05 16:16:00, Approve Assessment,14038,790337521760341813,0.0,5484.0,5484.0,3832.0
819,2020-05-05 22:00:00,2020-05-06 11:03:00, Prepare Claim Settlement,31020,790337521760341813,783.0,5828.0,6611.0,344.0
819,2020-05-12 19:55:00,2020-05-12 19:56:00, Approve Claim Settlement,30076,790337521760341813,1.0,15783.0,15784.0,9172.0
819,2020-05-14 06:44:00,2020-05-14 06:44:00, Execute Claim Settlement,51195,790337521760341813,0.0,17872.0,17872.0,2088.0
82,2020-01-10 20:09:00,2020-01-10 20:43:00, Register Claim,48521,6360821293776510000,34.0,0.0,34.0,0.0
82,2020-01-11 03:53:00,2020-01-11 04:02:00, Quick Assessment,41677,6360821293776510000,9.0,464.0,473.0,430.0
82,2020-01-12 03:50:00,2020-01-12 04:14:00, Finalize Assessment,18081,6360821293776510000,24.0,1901.0,1925.0,1428.0
